date,rate,review_text,object_address,review_num
7 months ago,1,LA MAUVAISE FOI ET LES MOQUERIES DU PERSONNEL EN CHARGE D'ACCEUILLIR LES GENS LE(  30/09/2022 ) ENTRE 9H ET 11H EST JUSTE INADMISSIBLE !!!!JE PARLE BIEN SUR DE CELLES QUI SONT SITUEES DERRIERE LES DEUX GUICHETS D'ACCEUIL C'EST ÉCŒURANT DE VOIR DES PAUVRES FILLES MALHEUREUSES DANS LEUR PEAU PAR DES RAISONS QUI SAUTENT AU YEUX... SE REJOUIR DU FAIT QUE LES DOSSIERS TRAÎNENT AFIN D'ÉPUISER LES GENS DOMMAGE QUE JAI PAS VOS NOMS MAIS AVEC LA DATE ET LE CRÉNEAU HORAIRE TOUT EST DIT ! LE KARMA EXISTE ;),"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,"Un pôle emploi incompétent qui ne vous propose aucunes solutions cohérentes avec votre parcours pro. Du jamais vu, il vous conseille une formation en une langue vous leur présentez le devis (-de 1000€) il l’a refuse pour  non cohérence avec le poste souhaité et pourtant c’est bien eux qui m’ont conseillé cette formation. Pas de logique, perte de temps, vaut mieux se débrouiller soit même. Ils ne servent à rien.
Pôle emploi de Corbeil Essonne tout est à revoir et quand je lis les commentaires précédents, je comprends.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
8 months ago,1,"Le pôle emploi le plus nul mme Silou inutile, que des probleme d’indemnités. N’hésitez pas à mettre des coups de pression c’est comme ça que ça marche là bas","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,"Dommage qu'il n'y a pas une note moins de zéro,,au lieu que le pôle emploi qui m'aide  avec mes indemnités, c'est moi qui l'aide avec des trops perçus illégaux, meme si il ne vous paie rien ,c'est vous qui paie ce pôle emploi.
service indemnité zéro, ne comprend rien du tout et ne vous entend même pas...incompétence à haut niveau.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,"Pôle emploi tout pourri avec directives obtus. Le personnel passe la totalité de son temps a créer des situations de radiations potentielles dans l'objectif de ne pas payer les droits. Et ce, dès votre inscription. Ne comptez surtout pas sur eux pour faire le boulot pour lequel ils sont payés, à savoir vous aider à retrouver un travail.

Ils vous donnent des rendez vous tous les quatre matins juste pour contrôler si vous venez ou pas. Et on est obligé de se déplacer juste pour ça et leur faire plaisir a cette bande de bras cassés. C'est dingue... ils nous font nous déplacer juste pour ça! A aucun moment ils vous proposerons des opportunités d'emplois ou de formation. De vrais nazes qui jouent aux matons de prison.

Je pensais que les conseillers pôle emploi étaient surchargés?!? Bah pas à Corbeil essonnes il faut croire vu ce qu'ils font pour occuper leur temps inutilement.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,Dommages que je ne puisses pas mettre 0. Conseillère qui ne sert à rien et que ne comprends  rien.que  l on envoie les documents par la poste ou qu on les dépose dans leurs boîtes au lettres ne les reçoivent JAMAIS. Toute demande de formation ou d échelonnement pour trop perçu cela n est jamais possible. Je pourrais faire leurs travaille avec plus de compétences,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,1,"Sur le trottoir des etrangers qui hurlent... Un type, sense faire la secu qui n'a pas compris les codes. A la sortie il n'y a quasiment que des mecontents, en echo aux commentaires ici. Si pole.emploi  etait bon, ca se saurait...","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,Je connaissais le Pôle Emploi que par les commentaires souvent élogieux que j'avais lus sur le site. Je n'ai pas été déçu par ce premier RDV dans cet organisme situé dans une petite rue du centre historique de Corbeil-Essonnes. Un cadre intime avec plusieurs petites salles. L'accueil et le service sont chaleureux et efficaces.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,5,Merci énormément à Mr François qui à pris le temps de trouver une solution à mon problème qui daté de plus de 3mois malgré toutes mes relances et réclamation auprès de plusieurs conseillés sans succès ! Un très bon conseillé avec beaucoup de professionnalisme .,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
5 years ago,1,Une véritable catastrophe ! !!!! Ils ont perdu toutes mes attestations d'assedic ! !!! Incapable de se remettre en question ! !!! Il ne font rien !  Je travaille depuis l''âge de mes 15 ans ! Je tombe au chômage  et encore je retravaille en septembre !  J'ai 50 ans ! !!! Sidérée par l'attitude de cette agence 😈 …,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
3 years ago,1,Délai très très long....ils m'ont même perdu mon dossier avec une 20aine de fiches de paye !!! Il y a de l'argent à cause de vous qui a été jeté par les fenêtres !!!! Vous êtes à la hauteur de l'opinion publique : bons à rien !!!!!,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,"Quel incompétence... Je demande un renseignement car je pense qu'il y a une erreur dans mon dossier. Et la personne avec son sourire fière d'elle ""c'est comme ça moi j'y peut rien "" à chaque question que je peux lui poser... finalement j'appelle et il y avait bien erreur merci à la plate forme qui rattrape le niveau et ecoute reelement ce que jai à dire parce que en agence.... Il laisse leurs cerveau à la maison si cerveau il y a....","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,1,"Doucement le matin et pas trop vite l'après-midi !
Ils ne sont pas tous comme ça heureusement mais sont-ils des figurants ou des bénévoles ?","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,1,Des incapables aucune personne pour t’aider ne compter pas sur ce pôle emploi il y a que des gens sans cerveau là bas,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,"Nul , aucune aide, je pose une question pour une formation et la dame me répond  : Je ne peux pas vous aider c'est a vous de  trouver...
Du coup si je prends un rdv c'est pour recevoir de l'aide non?? …","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,Je viens davoir une conseillère inefficace qui n'a pas su noter mon identifiant et qui m'a raccroché au nez en me disant que j'allais trop vite pour elle. Quelle honte !!! 9h33 ce matin,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,4,Dépôt de documents et pour avoir une personne il faut beaucoup insister malgré que ce soit marqué sur la convocation.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
4 years ago,1,"Bonjour,

Comment fait on si on travaille de 9h à 18h et que les horaires d’ouvertures sont de 9h à 17h? Je me dis qu’heureusement il y a le samedi... ah non! Donc comment fait on?","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,5,"Très bon entretien avec la conseillère Madame Mercier, très a l'écoute et super arrangeante. Merci à elle","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,4,"Après mes expériences traumatisantes de différentes agences, je peux dire que celle-ci a quelque chose de différents et de bien bon. Ces agents savent vous ecouter et vous orienter vers la voie adéquate.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,1,Impossible de les joindre par téléphonique ni même en composant le 3949.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,"Communautaristes ,sexistes,agressifs bref ,donnez nous leur taf nous au moins on le fera avec respect pour les êtres humains face à nous","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
5 years ago,1,"Conseiller ne vient pas au RDV, me considère absent et lance une procédure de radiation non justifiée.","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,Dommage qu’il y a pas une note 0. Conseiller irrespectueux et incompétent à revoir vos conseiller.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
4 years ago,5,Ils vous font des ateliers pour vous instruire et  vous former pour la recherche d'un emploi génial j'apprécie merci,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,Impossible à joindre'bref raconter votre vie et comparez les similitudes ils nous arnaquent '....,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
5 years ago,5,Jaimerais être en contact avec un conseiller de pôle emploi corbeille Essonne,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
4 years ago,5,Super! Le service public est très bien rendu,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,"Mal aimable, manque de respect et pris de haut en gros des encules","14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
3 years ago,5,Très bon conseiller. Très bonne organisation.,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,Aucun respect aucun c'est inadmissible,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,Service public inexistant,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
5 years ago,1,C vraiement nul,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
3 years ago,5,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 months ago,5,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
4 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,5,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
5 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
2 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 months ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
3 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
10 months ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
a year ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
7 years ago,3,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
4 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
6 years ago,1,,"14 Quai Jacques Bourgoin, 91100 Corbeil-Essonnes",61
10 months ago,4,"On a été bien accueilli. Lundi à 12h : personne dans le pôle emploi donc on avait tout les conseillers pour nous.
On a été bien renseigné et guidé.
Je recommande.","39 Rue Poussin, 76500 Elbeuf",22
5 months ago,1,En progrès mais reste nul.,"39 Rue Poussin, 76500 Elbeuf",22
3 years ago,2,La dame à l’accueil avec ses lunette et sons carré blond insupportable... bon courage si vous la voyais insupportable !!!!! Elle a un boulot cool elle et jamais contente. Une vrai CON ces waouhh,"39 Rue Poussin, 76500 Elbeuf",22
6 years ago,2,"Les horaires sont le matin de 8h30 à 12H30 et l'après midi sur rendez vous uniquement le lundi,mardi,mercredi, vendredi. Le jeudi c'est ouvert le matin de 8h30 à 12h00.","39 Rue Poussin, 76500 Elbeuf",22
4 years ago,1,TRES INCOMPETENT POUR AIDER UN MON FILS DE 45 ANS A TROUVER DU BOULOT ILS N'AIDENT PAS LES PERSONNES EN FIN DE DROIT ET PIRE DANS LE CAS DE MON FILS ILS LES IGNORENT,"39 Rue Poussin, 76500 Elbeuf",22
a year ago,1,pote un peu relou qui demande de mes nouvelles tout les mois,"39 Rue Poussin, 76500 Elbeuf",22
5 years ago,1,"Les horaires, c’est du grand n’importe quoi.","39 Rue Poussin, 76500 Elbeuf",22
7 years ago,3,"L'adresse du pôle emploi a changé, maintenant il a déménagé au 39 rue Poussin 76500 ELBEUF","39 Rue Poussin, 76500 Elbeuf",22
2 years ago,1,Occupe un bâtiment sur elbeuf c est tout,"39 Rue Poussin, 76500 Elbeuf",22
a year ago,1,sérieusement 8:30 - 12 h 30 ???,"39 Rue Poussin, 76500 Elbeuf",22
5 years ago,5,J'ai peur.,"39 Rue Poussin, 76500 Elbeuf",22
4 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
5 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
4 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
3 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
7 months ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
9 months ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
5 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
4 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
2 years ago,5,,"39 Rue Poussin, 76500 Elbeuf",22
2 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
2 years ago,1,,"39 Rue Poussin, 76500 Elbeuf",22
6 months ago,1,"D'une incompétence sidérante, surtout monsieur Gin. Toutes personnes ayant été lésé par ces incompétents sont invités à se manifester pour se mobiliser nationalement contre ces escrocs de pôle emploi.","121 Bd de la Liberté, 59000 Lille",33
a year ago,5,"Je ne pensais pas pouvoir dire un jour que c'est un plaisir d'avoir Pole Emploi au téléphone, et pourtant ça l'est!
Depuis 8 mois que je suis inscrite dans cette agence, je n'ai que des personnes charmantes au téléphone. La conseillère qui me suivait et celle qui a pris son relais sont adorables, très humaines, bienveillantes et à l'écoute, bien loin des mauvais clichés que l'on peut avoir sur cet organisme. Je me sens vraiment suivie, accompagnée et rassurée. Un grand merci!","121 Bd de la Liberté, 59000 Lille",33
a month ago,5,Une equipe professionnelle à  l ecoute et disponible pour les clients,"121 Bd de la Liberté, 59000 Lille",33
6 months ago,5,Accueil souriant. Belles volontés avec des conseillers motivés et investis.,"121 Bd de la Liberté, 59000 Lille",33
2 years ago,1,Franchement je trouve que ce sont des personnes incapables quand j’appel le 3949 et je mes mon identifiant soit on reconnais pas mon identifiant ou quand au final sa se décide de fonctionner là personne que j’ai au téléphone et une personne incapable de répondre à mes attentes franchement vraiment que des bon à rien voilà ce que je ressens!!!!,"121 Bd de la Liberté, 59000 Lille",33
a year ago,1,D’une incompétence et d’une non chalande à toutes épreuves. Ne perdais pas votre temps vous vous en sortirais bien mieux et plus rapidement par vos propres moyens.,"121 Bd de la Liberté, 59000 Lille",33
a year ago,1,Quand vous leurs envoyer un e-mail il vous réponde 3 jour après voir pas du tout incompétent,"121 Bd de la Liberté, 59000 Lille",33
