rate,review_text,object_address,cleaned_text,sentiment,pos_reviews_terms
5,"Apres une inscription en ligne, nous avons eu tres vite un rdv pour finaliser l'inscrition de mon epouse. Tres bien recu. Nouveau rdv dans une semaine pour valider un profil de formation. A suivre...😉🙏","127 Av. de Genève, 74000 Annecy",apre inscription ligne tre vite rendez-vous inscrition epouse tre bien semaine profil formation ...,1,"['inscription', 'lign', 'rendez-vous', 'epouse', 'semaine', 'profil']"
4,"Beaucoup de personnes bossent en Suisse et touche le rsa et le chômage en même temps,il faut faire plus de contrôles","127 Av. de Genève, 74000 Annecy",beaucoup suisse rsa chômage temps contrôle,1,['rsa']
4,Le parking n'est vraiment pas pratique et l'attente a été plutôt longue pour être reçu à l'accueil. Mais en dehors de ça le personnel était très accueillant et j'ai eu toutes les informations que je souhaitais.,"127 Av. de Genève, 74000 Annecy",parking vraiment pratique attente long accueil personnel information souhaitai,1,"['attent', 'long', 'personnel', 'souhaitai']"
3,Perte de temps. Ne comprend pas ma démarche,"127 Av. de Genève, 74000 Annecy",perte temps démarche,1,['temps']
4,"Service de l'état. Peut accompagner certains types de profils, inutile pour d'autres. Gros manque de moyens pour le suivi","127 Av. de Genève, 74000 Annecy",service état type profil inutile gros moyen suivi,1,"['état', 'inutile', 'gros']"
3,Tout dépend de la personne sur qui on tombe !,"127 Av. de Genève, 74000 Annecy",nan,1,[]
5,Ce n'est pas l'agence Pôle emploi dont je dépends mais j'y suis allée pour assister à une réunion d'information collective et j'ai trouvé facilement. Il y avait de la place pour se garer juste en face dans la rue. Les locaux semblent …,"102 Bis Rue Ledru Rollin, 72600 Mamers",agence pôle emploi dépend réunion information collectif facilement place face rue local,1,"['emploi', 'information', 'collectif', 'place', 'local']"
5,Je remercie profondément Madame Vetillard et ses collègues.  J'ai toujours été sceptique quant à Pôle Emploi et l'image que l'on s'en fait à …,"102 Bis Rue Ledru Rollin, 72600 Mamers",profondément monsieur vetillard collègue sceptique pôle emploi image,1,"['vetillard', 'sceptique', 'emploi']"
5,Le pôle emploi est bien (enfin ça passe) mais pourquoi ce nom de village ? C'est un vrai questionnement merci de me répondre avec le plus de sérieux possible sous peine de me voir en colère,"102 Bis Rue Ledru Rollin, 72600 Mamers",pôle emploi bien nom village vrai questionnement sérieux sou peine colère,1,"['emploi', 'nom', 'colèr']"
4,"Personnelles très agréable ,facil pour ce garer,","102 Bis Rue Ledru Rollin, 72600 Mamers",personnelle agréable facil garer,1,"['agréable', 'garer']"
5,Une équipe agréable et sympathique,"102 Bis Rue Ledru Rollin, 72600 Mamers",équipe agréable sympathique,1,['agréable']
5,Agréable et à l'écoute,"102 Bis Rue Ledru Rollin, 72600 Mamers",agréable écoute,1,['agréable']
4,Endroit bien situé proche des transports en communs et du magasin Lidl je suis contente de mon conseiller que j' ai eu jusqu à fin février 2021. Il appeler tout les mois pour faire point sur ma situation et répondait aux mails qd on lui en envoyer.  Maintenant il est parti je me retrouve avec sa remplaçante jamais eu de rdv avec elle pour faire connaissance et parler de mon dossier.,"5 Chem. du Pressoir Chênaie, 44200 Nantes",bien transport commun magasin lidl content conseiller fin février 2021 mois faire point situation mail luire remplaçant jamais rendez-vous connaissance dossier,1,"['transport', 'commun', 'magasin', 'conseiller', 'faire', 'situation', 'luir', 'remplacer']"
4,"inscrite depuis aout 2017 , j avais une image négative des services de pole emploi au vue des critiques forum ; entourage qui dénigrent l institution.  j avoue que pole emploi est plutôt moderne contrairement à d autres services publiques et cela m'a surprise.  en effet j ai pu scanné mes attestations assedic et mon dossier a été traité avant même mon 1e entretien d inscription ... génial !!!  puis en octobre dernier j'ai demandé un rendez vous par mail à mon conseiller pour demander à financer mon TOEIC . Chose faite sous 10 jours j'étais convoquée.Lors de mon entretien j ai pu demander une aide pole emploi pour payer ma formation et elle a été acceptée.Mon conseiller a été à l'écoute ; il a cerné la pertinence de mon projet et l'a validé...  franchement je n'en revenais pas  ... donc j'avoue maintenant avoir une meilleure opinion de Pole Emploi  et bonne nouvelle pour moi j'ai repris ce mois ci un CDI :) la vie et belle et Bravo Pole Emploi !!!  le seul bémol à dire est qu il faut bien faire gaffe de ne pas avoir opté pour la dématérialisation de vos courriers car sinon vos courriers d information ou de convocation sont consultable uniquement via votre espace personnel - d ou ma note de 4/5 ... cela étant dit c'est un bon geste pour l'écologie !!!","5 Chem. du Pressoir Chênaie, 44200 Nantes",aout 2017 image négatif service pole vue critique forum entourage institution pole emploi moderne contrairement service public celer surprise attestation assedic dossier entretien inscription ... génial pouvoir octobre dernier rendez mail conseiller toeic chose sou jour convoquée.lors entretien aide pol formation écoute pertinence projet ... franchement ... meilleur opinion pole bon mois cdi vie bel bravo emploi bien faire gaffe dématérialisation courrier courrier information convocation consultable uniquement espace personnel note 4/5 ... celer bon geste écologie,1,"['négatif', 'pol', 'critique', 'public', 'celer', 'assedic', 'entretien', 'dernier', 'rendez', 'mail', 'chose', 'entretien', 'aid', 'écout', 'meilleur', 'opinion', 'pol', 'bon', 'mois', 'cdi', 'emploi', 'dématérialisation', 'courrier', 'consultable', 'espace', 'bon']"
4,bonne agence tranquille mais qui ne suit pas les cadres ce qui m'a obligé à changer de site  en dehors de cela lors de mon inscription j'ai bien été conseillée par un bon conseiller d'origine asiatique qui m' a encouragé dans mon projet et qui m'a donné des conseils de recherche d'emploi ... dommage qu il ne me suis pas  ... de plus pour l'indemnisation mon dossier a été calculée avant la date de rendez vous chapeau !!!!  je me retrouve à l'agence de Malakoff et je vous dirai quoi à ce niveau la une fois convoquée :),"5 Chem. du Pressoir Chênaie, 44200 Nantes",bon agence tranquille cadre site celer inscription bien bon conseiller origine asiatique projet conseil recherche emploi ... dommage ... indemnisation dossier date rendez chapeau agence malakoff niveau fois convoquer,1,"['bon', 'agence', 'tranquille', 'celer', 'bon', 'origine', 'asiatique', 'emploi', 'dossier', 'date', 'rendre', 'agence', 'malakoff']"
4,1e rendez vous à l ANPE - De bons conseils et personnel agréable. sinon ils se modernisent avec leur site internet et sur les applications mobiles ... ca change de la CPAM ou de la CAF.  J'ai un projet de formation qui va etre étudié pour un financement avec mon compte personnel de formation ... conseiller compétent merci ...  le seul défaut est l'attente à l'accueil pour signaler sa présence m^me s il y a une borne mal située je trouve,"5 Chem. du Pressoir Chênaie, 44200 Nantes",anpe bon conseil personnel agréable site internet application mobile ... change cpam caf projet formation financement compte personnel formation ... compétent ... défaut attente accueil présence m^m born mal,1,"['bon', 'conseil', 'personnel', 'agréable', 'internet', 'mobile', 'cpam', 'personnel', 'attente', 'm^m', 'born']"
3,"Le contact est agréable, souriant et disponible. Je suis malgré tout surprise que ce pôle emploi ferme à 12h30 tous les jours, et je ne comprend pas pourquoi nous n'avons pas le numéro de notre conseiller pour plus de facilité dans les échanges.","5 Chem. du Pressoir Chênaie, 44200 Nantes",contact agréable disponible surprise pôle emploi ferme 12h30 jour numéro conseiller facilité échange,1,"['agréable', 'disponible', 'emploi', 'numéro', 'facilité']"
3,petite agence agréable - conseillers gentils mais ayant des compétences plus ou moins aboutis ...  le plus - etre reçu plus souvent qu'avant grace à l'ouverture en après midi uniquement sur rendez vous le moins - plus de flux le matin même lorsqu on est convoqué,"5 Chem. du Pressoir Chênaie, 44200 Nantes",petit agence agréable conseiller gentil compétence ... grace ouverture uniquement rendez flux matin lorsqu,1,"['petit', 'agréable', 'gentil', 'ouverture', 'rendez', 'flux', 'lorsqu']"
4,hello  Le fait d’être fermé l'après midi au public sans rendez vous est bien ... …,"5 Chem. du Pressoir Chênaie, 44200 Nantes",hello public rendez bien ...,1,"['hello', 'public']"
5,Conseillère pôle emploi très agréable et à l'écoute.,"5 Chem. du Pressoir Chênaie, 44200 Nantes",conseiller pôle agréable écoute,1,['agréable']
5,"Excellent accueil, personnel bienveillant, dynamique, compétent.","5 Chem. du Pressoir Chênaie, 44200 Nantes",excellent accueil personnel bienveillant dynamique compétent,1,"['excellent', 'personnel', 'bienveiller', 'dynamique']"
3,Pas trop mauvais pour un Pôle Emploi...,"5 Chem. du Pressoir Chênaie, 44200 Nantes",trop mauvais pôle emploi ...,1,"['mauvais', 'emploi']"
3,Bon accueil,"5 Chem. du Pressoir Chênaie, 44200 Nantes",bon accueil,1,['bon']
5,goo …,"5 Chem. du Pressoir Chênaie, 44200 Nantes",goo,1,[]
5,Well organised,"5 Av. du Colonel-Fabien, 93200 Saint-Denis",well organised,1,['organised']
5,nice,"5 Av. du Colonel-Fabien, 93200 Saint-Denis",nice,1,[]
5,Super,"5 Av. du Colonel-Fabien, 93200 Saint-Denis",nan,1,[]
5,"Equipe très sympathique, mais choucroute pas top..","5 Av. du Colonel-Fabien, 93200 Saint-Denis",sympathique top,1,[]
5,"Quel efficacité bravo à toute l'équipe Olivier Jonathan j'en passe bravo.  Bonjour madame monsieur, je viens par ce mail pour vous remercier pour votre professionnalisme je pense que vous le mériter car c'est avec plaisir que je vous écris pour signifier ma reconnaissance à toute l'équipe surtout au responsable du service indemnisation qui m'a appelé aujourd'hui j'étais pas du tout bien dégoût abattu moralement par rapport à ma situation actuelle il ne sait pas ce qu'il m'a apporter son coup de fil m'a fait un bien fou houa j'avais l'impression de discuté avec un spicologue merci à vous monsieur si tout le monde pouvait prendre la vie telle que vous l'avez compris je pense qu'il aurait moins de problèmes vous m'avez donné de l'espoir soulagé apaisé je m'arrête j'oublie pas Jonathan Olivier merci pour le temps que vous m'avez accordé bien à vous.","5 Av. du Colonel-Fabien, 93200 Saint-Denis",efficacité bravo équipe olivier jonathan bravo bonjour monsieur Monsieur mail professionnalisme plaisir reconnaissance équipe responsable service indemnisation aujourd'hui bien dégoût abattu moralement rapport situation actuel coup fil bien fou impression discuté spicologu Monsieur monde vie problème espoir apaiser jonathan olivier temps bien,1,"['indemnisation', 'abattu', 'rapport', 'situation', 'actuel', 'coup', 'impression', 'discuter', 'spicologu', 'Monsieur', 'vie', 'problèm', 'apaiser', 'olivier']"
5,"J'avais un très bon conseiller Mr Benoit. Toujours la pour me pousser vers le haut et m'aide dans mes difficulté... Quand j'avais des problème sur des CV, Lettres de motivations,  mes RenDez-Vous pour les entretiens, chercher et trouver une Formation dans la Logistique, et pour finir aide au permis, toujours fidéle à son Poste de conseiller, et tous sa en même pas 6 Mois.  (""je t'aide mais toi aussi, aide moi à t'aider"").  Cette phrase veut tous dire.","5 Av. du Colonel-Fabien, 93200 Saint-Denis",bon conseiller benoit haut aide difficulté ... problème lettre motivation rendez-vous entretien formation logistique aide fidél poste conseiller mois aide aide phrase,1,"['bon', 'haut', 'difficulter', 'rendez-vou', 'fidél', 'poste', 'conseiller', 'aid', 'phras']"
5,"Dans cette agence comme dans d'autres tout dépent du conseiller. moi mon conseiller mr gaufrere m'a accompagner et s'st investi dans toutes les etapes de mon projet. un projet original puisque je suis dans les teintures biologique. la ou une autre conseillere m'avait dit de faire agent de quai ratp! lui il m'a cru, fait confiance et m'a accompagner jusqu'au lancement de mon activité. merci a mr gaufrer","5 Av. du Colonel-Fabien, 93200 Saint-Denis",agence dépent conseiller conseiller gaufrere investi etape projet projet original teinture biologique conseillere agent quai ratp luire confiance lancement activité,1,"['conseiller', 'gaufrere', 'investir', 'etap', 'projet', 'teinture', 'biologique', 'agent', 'quai', 'luire']"
4,Des réponses très claires et surtout un traitement rapide des différents soucis,"5 Av. du Colonel-Fabien, 93200 Saint-Denis",réponse clair traitement rapide souci,1,['rapide']
3,Comment faire pour prendre un rendez-vous?? Svp,"5 Av. du Colonel-Fabien, 93200 Saint-Denis",rendez-vous,1,[]
4,"Malgré tout les clichés que ont se donne sur ses lieux,  j'ai été bien accueilli et ont a pris le temps de me répondre","8 Rue Gambetta, 79100 Thouars",cliché lieu bien temps,1,[]
5,c'est une maison qui donne du travail souvent au SMIC et ils offrent le cafe et une cigarette 😂 …,"8 Rue Gambetta, 79100 Thouars",maison travail smic cafe cigarette,1,['smic']
5,Personnel très à l'écoute et très agréable.,"8 Rue Gambetta, 79100 Thouars",personnel écoute agréable,1,"['personnel', 'agréable']"
5,Très agréable suivi avec la responsable espoir79,"8 Rue Gambetta, 79100 Thouars",agréable responsable espoir79,1,"['agréable', 'espoir79']"
5,"Tres agréable, et très bien accueilli","8 Rue Gambetta, 79100 Thouars",tre agréable bien,1,[]
4,"Passage professionnel, mais cela n'empêche pas de dire que se nouveau bâtiment reste neuf moderne avec du matériel à disposition","8 Rue Gambetta, 79100 Thouars",passage professionnel celer bâtiment neuf moderne matériel disposition,1,"['passage', 'professionnel', 'moderne', 'disposition']"
4,Très bon accueil et de bons conseils.,"8 Rue Gambetta, 79100 Thouars",bon accueil bon conseil,1,"['bon', 'bon']"
5,"Une expérience vraisemblablement au antipode des commentaires ci-contre : - je me suis rendue sur site pour la première fois ce jour peu avant 10h - j'ai été reçu rapidement, - aiguillée et conseillée par un professionnel à l'écoute, compétent et très humain, - cette personne a pris le temps de revoir mon dossier, dossier pour lequel une solution a été trouvé, - les locaux sont neufs. L'endroit est aéré et la salle d'attente était calme. L' accueil et l'échange passés ont largement dépassé mes espérances. Conclusion : un grand merci aux personnes qui m'ont aidé de près ou de loin dans ma démarche.","3-5 Rue Jean Monnet, 94130 Nogent-sur-Marne",expérience vraisemblablement antipode commentaire contre site fois jour 10h rapidement professionnel écoute compétent humain temps dossier dossier solution local neuf endroit salle attente accueil échange largement espérance conclusion grand loin démarche,1,"['commentair', 'site', '10h', 'professionnel', 'compétent', 'humain', 'temps', 'dossier', 'dossier', 'local', 'neuf', 'attent', 'échanger', 'conclusion', 'grand']"
